Timestamp,TC_b2s3m6_inlet,TC_b2s3m4_outlet,Qs3m654(W),,,,,time,,ics_envelopecassette1.ics_stack1.ics_module3.modulereceiver1.ThermalGen.Q_flow
2:03 PM,35.40737815,46.48756509,39.92499528,,,,,28561796.19,13:49:56,21.00251413
2:03 PM,35.54097439,46.60171854,39.76669301,,,,,28561802.61,13:50:03,21.00479339
2:04 PM,35.69242275,46.71254722,39.76929878,,,,,28561802.61,13:50:03,21.39254881
2:04 PM,35.83165394,46.85524356,39.85003577,,,,,28561804.92,13:50:05,21.39338442
2:04 PM,35.9572835,47.00572725,39.83321325,,,,,28561806.32,13:50:06,21.39385798
2:04 PM,36.0594604,47.10563735,39.70256125,,,,,28561806.32,13:50:06,21.39385798
2:04 PM,36.16713525,47.17881197,39.55606581,,,,,28561813.11,13:50:13,21.39580552
2:04 PM,36.2970778,47.27053552,39.36473625,,,,,28561813.11,13:50:13,21.6598494
2:05 PM,36.43084943,47.35383315,39.39165592,,,,,28561815.16,13:50:15,21.66041392
2:05 PM,36.51287506,47.44594328,39.27710901,,,,,28561816.19,13:50:16,21.66067901
2:05 PM,36.66613273,47.56907141,39.24921303,,,,,28561816.19,13:50:16,21.66067901
2:05 PM,36.79355267,47.69074279,39.30245109,,,,,28561823.64,13:50:24,21.66232763
2:05 PM,36.91187588,47.82625972,39.1801517,,,,,28561823.64,13:50:24,21.76960773
2:05 PM,37.04637769,47.92914372,39.35027137,,,,,28561825.41,13:50:25,21.76995877
2:06 PM,37.15072787,48.08248637,38.98375643,,,,,28561826.21,13:50:26,21.77010779
2:06 PM,37.29869476,48.13146646,37.20954053,,,,,28561826.21,13:50:26,21.77010779
2:06 PM,37.40598758,47.74840974,36.47567916,,,,,28561834.06,13:50:34,21.77133181
2:06 PM,37.54100772,47.6815898,37.59971089,,,,,28561834.06,13:50:34,22.34903962
2:06 PM,37.62932642,48.08451587,38.56923817,,,,,28561835.66,13:50:36,22.34937146
2:06 PM,37.70309254,48.42932247,38.66381824,,,,,28561836.19,13:50:36,22.34947798
2:07 PM,37.80478149,48.55939938,38.79760941,,,,,28561836.19,13:50:36,22.34947798
2:07 PM,37.86959197,48.66361495,38.91921202,,,,,28561842.43,13:50:42,22.35063264
2:07 PM,37.9865898,48.81595881,38.69007105,,,,,28561842.43,13:50:42,23.3410595
