Timestamp,exp_inlet,exp_outlet,exp_water_flowrate,exp_heatgen
01/15/2015 01:34:59.704 PM,27.65824262,27.53436539,6.196483599,-3.207813831
01/15/2015 01:35:09.704 PM,27.68683912,27.5471815,6.196351206,-3.616371495
01/15/2015 01:35:19.705 PM,27.70854174,27.56798131,6.196132821,-3.639620992
01/15/2015 01:35:29.705 PM,27.73133817,27.57216919,6.195919199,-4.121321845
01/15/2015 01:35:39.705 PM,27.76006073,27.61801404,6.195704427,-3.677851345
01/15/2015 01:35:49.706 PM,27.77828122,27.63160543,6.195381085,-3.797509036
01/15/2015 01:35:59.706 PM,27.79783635,27.6536813,6.195123066,-3.732090601
01/15/2015 01:36:09.707 PM,27.80550142,27.66279935,6.195029262,-3.694417696
01/15/2015 01:36:19.707 PM,27.83483054,27.76516545,6.194719376,-1.803471449
01/15/2015 01:36:29.708 PM,27.84911466,27.84999749,6.194613466,0.02285418
01/15/2015 01:36:39.708 PM,27.86569961,27.86561238,6.194507267,-0.002258049
01/15/2015 01:36:49.658 PM,27.88213217,27.81066983,6.194420768,-1.849908695
01/15/2015 01:36:59.659 PM,27.90104782,27.81046649,6.194203103,-2.344749572
01/15/2015 01:37:09.709 PM,27.90154108,27.80933028,6.194033275,-2.386863908
01/15/2015 01:37:19.710 PM,27.93555039,27.82004387,6.193707869,-2.989713634
01/15/2015 01:37:29.710 PM,27.96547177,27.84202391,6.193629086,-3.195222724
01/15/2015 01:37:39.711 PM,27.97127693,27.85799693,6.193316045,-2.931897837
01/15/2015 01:37:49.711 PM,27.99750314,27.86749887,6.193220034,-3.364701122
01/15/2015 01:37:59.661 PM,27.99518836,27.89571795,6.193084965,-2.574383847
01/15/2015 01:38:09.662 PM,28.02202499,27.91135787,6.192865267,-2.864063349
01/15/2015 01:38:19.712 PM,28.05035067,27.93241827,6.192633217,-3.051974121
01/15/2015 01:38:29.713 PM,28.06240458,27.94827375,6.192531746,-2.953544818
01/15/2015 01:38:39.713 PM,28.09314604,27.98994395,6.192280202,-2.670616069
01/15/2015 01:38:49.664 PM,28.10893241,27.99278988,6.19195738,-3.005326117
01/15/2015 01:38:59.664 PM,28.14690746,28.03282408,6.191679674,-2.951910586
01/15/2015 01:39:09.714 PM,28.17359414,28.04947021,6.191350448,-3.21153972
01/15/2015 01:39:19.715 PM,28.19220612,28.06069397,6.191285644,-3.402664155
01/15/2015 01:39:29.715 PM,28.19420681,28.06821306,6.191037538,-3.259753904
01/15/2015 01:39:39.716 PM,28.20927968,28.07770208,6.190942471,-3.404169098
01/15/2015 01:39:49.716 PM,28.24849997,28.1196859,6.190634051,-3.332505102
01/15/2015 01:39:59.717 PM,28.26099198,28.13483497,6.190561596,-3.263726969
01/15/2015 01:40:49.819 PM,28.26144376,28.13251037,6.190504933,-3.335522245
01/15/2015 01:40:59.719 PM,28.35398978,28.47846693,6.189492607,3.219712117
01/15/2015 01:41:09.720 PM,28.37125763,28.50901015,6.189397152,3.563036366
01/15/2015 01:41:19.720 PM,28.39715185,28.52851813,6.189360742,3.397833262
01/15/2015 01:41:29.720 PM,28.42241668,28.55958074,6.189043462,3.547612823
01/15/2015 01:41:39.721 PM,28.42222567,28.57222547,6.188908898,3.879512333
01/15/2015 01:41:49.721 PM,28.43914369,28.59897978,6.188646208,4.133737135
01/15/2015 01:41:59.722 PM,28.4694326,28.6617899,6.188571023,4.974751794
01/15/2015 01:42:09.722 PM,28.48928747,28.83011091,6.18828658,8.813983713
01/15/2015 01:42:19.723 PM,28.4996903,29.32865261,6.188115055,21.43707545
01/15/2015 01:44:35.379 PM,28.50477904,29.46448888,6.188102439,24.81817329
01/15/2015 01:44:39.729 PM,28.85179341,30.64494787,6.183925262,46.33981585
01/15/2015 01:44:49.979 PM,28.88028046,30.67489967,6.183514231,46.37458627
01/15/2015 01:45:20.230 PM,28.92772579,30.71438282,6.182860467,46.16395507
01/15/2015 01:45:29.731 PM,29.04940549,30.8289426,6.181460181,45.96957585
01/15/2015 01:45:39.731 PM,29.08454692,30.79038496,6.181062656,44.06292387
01/15/2015 01:45:49.732 PM,29.11560786,30.62793685,6.180654357,39.06187672
01/15/2015 01:45:59.732 PM,29.15705629,30.52645736,6.180173846,35.36744822
01/15/2015 01:46:09.682 PM,29.19214133,30.53303408,6.179732624,34.62869299
01/15/2015 01:46:19.733 PM,29.23471671,30.55775218,6.179340051,34.16535638
01/15/2015 01:46:29.733 PM,29.27736632,30.59355363,6.1788545,33.98584229
01/15/2015 01:46:39.734 PM,29.34481505,30.6519378,6.178397501,33.74928612
01/15/2015 01:46:49.734 PM,29.38738641,30.67573476,6.177745247,33.2610284
01/15/2015 01:46:59.735 PM,29.4166608,30.7067152,6.177407738,33.30325346
01/15/2015 01:47:09.735 PM,29.48627291,30.77005523,6.176978927,33.13903673
01/15/2015 01:47:19.735 PM,29.51734736,30.82122158,6.176363175,33.65432571
01/15/2015 01:47:29.686 PM,29.56019853,30.87261483,6.17588737,33.8721959
01/15/2015 01:47:39.686 PM,29.59730911,30.90053852,6.175635187,33.633718
01/15/2015 01:47:49.737 PM,29.62126235,30.94265329,6.175338874,34.1007939
01/15/2015 01:47:59.737 PM,29.67404796,30.97910367,6.175063374,33.67773236
